index_;cust_id;activated_date;last_payment_date;balance;balance_frequency;purchases;oneoff_purchases;installments_purchases;cash_advance;purchases_frequency;oneoff_purchases_frequency;purchases_installments_frequency;cash_advance_frequency;cash_advance_trx;purchases_trx;credit_limit;payments;minimum_payments;prc_full_payment;tenure;fraud
1557;C11608;24/11/2019;19/07/2020;1052127315;1;354.48;0;354.48;0;1;0;1;0;0;12;1000;571417096;1618201652;0;12;0
1558;C11609;24/11/2019;10/10/2020;110400892;1;486.72;0;486.72;0;1;0;0.916667;0;0;12;1000;278441988;207232063;0.1;12;0
1559;C11610;24/11/2019;16/05/2020;3232346639;1;0;0;0;172063782;0;0;0;0.333333;8;0;3500;664715954;1567921939;0;12;0
1560;C11611;24/11/2019;20/06/2020;498355964;1;2434.7;931.7;1503;0;1;0.416667;1;0;0;27;4500;4242383449;245295678;0.25;12;0
1561;C11612;24/11/2019;18/09/2020;2774249582;1;21802.6;21802.6;0;1771824164;1;1;0;0.083333;4;72;13000;2235029247;562887574;0.916667;12;1
1562;C11613;24/11/2019;15/08/2020;2332392373;1;306.36;0;306.36;0;0.25;0;0.166667;0;0;3;7000;670376849;627343242;0;12;0
1563;C11614;24/11/2019;1/10/2020;3630771485;1;0;0;0;1051948252;0;0;0;0.666667;15;0;9000;5171793236;929686078;0.090909;12;0
1564;C11615;24/11/2019;27/09/2020;4676575915;1;453.64;0;453.64;1984010422;0.333333;0;0.333333;0.166667;5;4;8000;1274301021;2539523493;0;12;0
1565;C11616;24/11/2019;15/05/2020;39477741;0.545455;325.66;325.66;0;0;0.333333;0.333333;0;0;0;7;1000;288039256;107908566;0;12;0
1566;C11617;24/11/2019;18/06/2020;804034;0.181818;176.85;176.85;0;0;0.166667;0.166667;0;0;0;4;6000;266209837;169928063;1;12;0
1567;C11618;24/11/2019;7/07/2020;83004246;1;726.89;482.51;244.38;0;0.833333;0.583333;0.666667;0;0;23;3000;666292539;179204296;0.166667;12;0
1568;C11619;24/11/2019;22/05/2020;19702206;1;3824.78;1722.51;2102.27;0;1;0.666667;1;0;0;80;3000;3458142743;133505122;0.833333;12;0
1569;C11621;24/11/2019;19/09/2020;223818492;1;1702.42;725;977.42;0;0.916667;0.083333;0.833333;0;0;12;7300;1913220366;208079912;0.25;12;0
1570;C11622;24/11/2019;3/05/2020;2270429964;1;8257.26;6367.49;1889.77;4134316549;1;1;1;0.75;15;139;13000;1208020143;595825281;0.25;12;1
1571;C11623;24/11/2019;5/06/2020;341379209;1;426.92;426.92;0;36144056;0.416667;0.416667;0;0.083333;1;13;3000;595682302;176911112;0;12;0
1572;C11624;24/11/2019;19/05/2020;103393689;1;0;0;0;1820800715;0;0;0;0.083333;1;0;3000;0;;0;12;0
1573;C11625;24/11/2019;28/07/2020;1050527038;0.818182;8880.59;2269.45;6611.14;0;1;0.333333;1;0;0;64;8500;7713262155;266749027;0;12;0
1574;C11626;24/11/2019;13/09/2020;1033394656;1;262.44;0;262.44;888915071;0.666667;0;0.666667;0.166667;4;8;2000;569731828;541208044;0;12;0
1575;C11627;24/11/2019;12/07/2020;0;0;2600;2600;0;0;0.083333;0.083333;0;0;0;1;6000;2437260081;49283603;0;12;0
1576;C11628;24/11/2019;7/09/2020;580532079;1;1724.75;1638.97;85.78;1878058967;0.833333;0.75;0.666667;0.083333;1;29;7500;1351901655;1419470367;0;12;0
1577;C11629;24/11/2019;18/07/2020;16735668;1;288;288;0;189705758;0.083333;0.083333;0;0.083333;1;3;6000;292213876;168244932;0;12;0
1578;C11630;24/11/2019;18/09/2020;5942683036;1;976.45;897.45;79;1963562252;0.583333;0.583333;0.166667;0.166667;2;15;9000;1659876332;1411613705;0;12;0
1579;C11631;24/11/2019;18/07/2020;5559733773;1;930;0;930;3639817554;0.416667;0;0.333333;0.416667;14;13;7500;2519858893;237625517;0;12;0
1580;C11632;24/11/2019;23/06/2020;2650518784;1;503;128;375;0;0.5;0.083333;0.416667;0;0;6;3000;1229096798;1327177817;0;12;0
1581;C11633;24/11/2019;20/10/2020;0.126562;0.2;0;0;0;;0;0;0;0.1;1;0;1200;119790593;7127887;0.5;10;0
1582;C11634;25/11/2019;27/08/2020;1343207;0.181818;19.08;0;19.08;;0.166667;0;0.083333;0;0;2;7000;170180973;161234787;0;12;0
1583;C11635;25/11/2019;12/10/2020;1229397644;1;11414.48;6754.38;4660.1;0;1;0.916667;1;0;0;176;9000;9686614183;263250811;0.916667;12;0
1584;C11636;25/11/2019;9/08/2020;1163790341;1;517;517;0;0;0.272727;0.272727;0;0;0;12;1200;54121958;70992275;0;11;0
1585;C11637;25/11/2019;6/09/2020;2000797758;1;1037.5;0;1037.5;0;0.416667;0;0.416667;0;0;5;7500;1864665644;450605909;0.272727;12;0
1586;C11638;25/11/2019;11/06/2020;8809504736;1;25378.36;20646.07;4732.29;0;1;1;1;0;0;136;14500;2582532482;2921628286;0;12;1
1587;C11639;25/11/2019;15/07/2020;82803156;1;756.68;597.35;159.33;0;1;1;0.166667;0;0;14;4000;699109729;17791561;1;12;0
1588;C11640;25/11/2019;11/08/2020;343674421;0.454545;452.07;452.07;0;522525877;0.166667;0.166667;0;0.166667;4;3;1700;51461732;66852048;0;12;0
1589;C11641;25/11/2019;2/05/2020;171616134;1;4996.17;4726.17;270;0;0.833333;0.75;0.166667;0;0;35;4500;4736750346;86731068;0.666667;12;0
1590;C11642;25/11/2019;16/05/2020;417841508;1;311.86;0;311.86;0;0.5;0;0.416667;0;0;7;3000;80293759;223716043;0;12;0
1591;C11643;25/11/2019;28/05/2020;97917955;1;824.31;0;824.31;0;0.916667;0;0.916667;0;0;27;7500;702365795;163523497;1;12;0
1592;C11644;25/11/2019;22/06/2020;608697;0.181818;333.24;0;333.24;0;1;0;1;0;0;12;1500;224061597;28414675;0;12;0
1593;C11645;25/11/2019;13/10/2020;1600479;0.181818;513.24;0;513.24;0;1;0;1;0;0;12;2500;363735397;;0;12;0
1594;C11646;25/11/2019;24/08/2020;70457831;0.818182;1146.59;650.78;495.81;0;0.666667;0.166667;0.5;0;0;14;4500;904796957;82491959;0.5;12;0
1595;C11647;25/11/2019;29/05/2020;1160206649;0.9;1600;1400;200;0;0.3;0.1;0.1;0;0;5;2000;876757279;474632979;0;10;0
1596;C11648;25/11/2019;16/09/2020;4060966003;1;823.1;407;416.1;0;0.5;0.166667;0.333333;0;0;13;11500;3347328701;1220529171;0;12;0
1597;C11649;25/11/2019;7/07/2020;2714595164;1;666.1;75;591.1;296922557;0.916667;0.083333;0.916667;0.083333;1;18;8500;2055474721;661183131;0;12;0
1598;C11650;25/11/2019;27/07/2020;1212812748;1;397.44;0;397.44;0;1;0;1;0;0;12;2000;1738449943;283392145;0;12;0
1599;C11651;25/11/2019;12/10/2020;48822128;1;537.51;0;537.51;0;1;0;0.833333;0;0;12;1000;478875501;177734472;1;12;0
1600;C11652;25/11/2019;10/08/2020;694202818;0.818182;0;0;0;1087082047;0;0;0;0.166667;3;0;1200;1721925721;239868958;0.142857;12;0
1601;C11653;25/11/2019;12/05/2020;3478592472;0.9;0;0;0;3757973335;0;0;0;0.2;11;0;4000;611537657;1167341625;0;10;0
1602;C11654;25/11/2019;4/09/2020;1191662907;1;979.92;849.92;130;0;0.75;0.416667;0.416667;0;0;18;4350;278328435;470064242;0;12;0
1603;C11655;25/11/2019;31/10/2020;1552772103;1;34.74;34.74;0;185374726;0.1;0.1;0;0.2;3;1;3000;3125652785;405748783;0;10;0
1604;C11656;25/11/2019;24/04/2020;705232653;1;1902.4;1669.8;232.6;0;1;1;0.833333;0;0;29;900;1941959847;618228223;0;12;0
1605;C11657;25/11/2019;23/07/2020;339170218;1;38902.71;33803.84;5098.87;0;1;1;1;0;0;195;18000;3584362593;716027656;1;12;1
1606;C11658;25/11/2019;7/09/2020;1013728552;1;3209.62;2797.99;411.63;;1;0.583333;1;0.5;10;32;6000;4176325274;327352843;0.083333;12;0
1607;C11659;25/11/2019;24/04/2020;22728166;0.818182;262.5;0;262.5;0;0.75;0;0.666667;0;0;14;3500;301677275;164479393;1;12;0
1608;C11660;25/11/2019;24/07/2020;799518482;1;339.96;0;339.96;830316783;1;0;1;0.25;4;12;1000;361021723;415996627;0;12;0
1609;C11661;25/11/2019;23/05/2020;5344347568;1;270.02;270.02;0;139701781;0.083333;0.083333;0;0.166667;2;2;6000;1467932074;2425197792;0;12;0
1610;C11662;25/11/2019;10/10/2020;350378913;0.636364;3263.48;3263.48;0;0;0.583333;0.583333;0;0;0;25;7500;4547760665;142221091;1;12;0
1611;C11663;25/11/2019;9/07/2020;2763049499;1;1921.85;1715.55;206.3;0;0.916667;0.5;0.666667;0;0;20;3050;16145512;2228715586;0;12;0
1612;C11664;25/11/2019;7/06/2020;4383989;0.545455;96.5;0;96.5;0;0.5;0;0.416667;0;0;6;4500;217143643;66781434;1;12;0
1613;C11666;25/11/2019;23/10/2020;4954880195;1;281.31;0;281.31;3056622746;0.416667;0;0.416667;0.166667;4;5;5500;1442246195;1642343531;0;12;0
1614;C11667;25/11/2019;31/05/2020;1670146578;0.727273;3420.97;3420.97;0;0;0.25;0.25;0;0;0;31;2700;1164552612;1283600242;0.125;12;0
1615;C11668;25/11/2019;11/10/2020;1728275923;1;628.56;0;628.56;0;1;0;1;0;0;24;6000;1217960916;440321862;0;12;0
1616;C11669;26/11/2019;25/05/2020;1034555485;1;5787.66;5093;694.66;0;0.833333;0.666667;0.75;0;0;63;2700;5651220766;263619684;0.583333;12;0
1617;C11670;26/11/2019;22/09/2020;502653982;1;4748.5;1845.75;2902.75;0;1;1;1;0;0;82;12000;4517823754;205244926;0.583333;12;0
1618;C11671;26/11/2019;31/08/2020;1216570617;1;5140.49;4882.68;257.81;;1;0.75;0.5;0;0;57;4500;5671221416;366088817;0;12;0
1619;C11672;26/11/2019;1/09/2020;7611152584;1;3707.79;3707.79;0;0;0.666667;0.666667;0;0;0;57;12000;4610460803;4441612219;0;12;0
1620;C11673;26/11/2019;4/07/2020;25414572;1;262.92;262.92;0;0;0.916667;0.916667;0;0;0;11;13000;280367131;170017741;0.636364;12;0
1621;C11674;26/11/2019;24/07/2020;135037323;1;270;0;270;0;0.272727;0;0.181818;0;0;3;3300;1760310579;1471250082;1;11;0
1622;C11675;26/11/2019;16/06/2020;41762859;0.090909;0;0;0;1125868686;0;0;0;0.083333;3;0;12000;0;;0;12;0
1623;C11676;26/11/2019;23/06/2020;1563747179;1;801.46;601.46;200;1029987801;0.583333;0.583333;0.083333;0.166667;2;17;4000;2282161389;532846119;0;12;0
1624;C11677;26/11/2019;8/07/2020;1044273707;1;1463.84;255;1208.84;262147162;0.916667;0.416667;0.916667;0.083333;1;22;6700;2624741492;373793958;0;12;0
1625;C11678;26/11/2019;20/05/2020;8159168439;1;2453.07;1845.55;607.52;3278461198;1;0.916667;1;0.25;3;42;15000;1698958527;2137893656;0;12;0
1626;C11679;26/11/2019;10/06/2020;240375955;1;367.16;367.16;0;0;0.333333;0.333333;0;0;0;8;2600;687263236;632040291;0;12;0
1627;C11680;26/11/2019;8/10/2020;2876009336;1;152.61;152.61;0;3719650168;0.333333;0.333333;0;1166667;24;2;4000;248342971;584926336;0;6;0
1628;C11681;26/11/2019;29/05/2020;1237673602;0.727273;0;0;0;1962749428;0;0;0;0.166667;3;0;2000;589980487;514792875;0;12;0
1629;C11682;26/11/2019;9/08/2020;28330016;1;461.36;0;461.36;0;0.666667;0;0.666667;0;0;9;9000;526087388;177721392;0;12;0
1630;C11683;26/11/2019;6/05/2020;7339943073;0.875;0;0;0;9123485636;0;0;0;0.375;11;0;9000;1314192386;2062636412;0;8;0
1631;C11684;26/11/2019;7/10/2020;1226122189;1;295.34;295.34;0;0;0.416667;0.416667;0;0;0;8;1200;439233552;1282187993;0;12;0
1632;C11685;26/11/2019;7/07/2020;3515039029;1;2924.08;1385.29;1538.79;7867732492;1;0.333333;1;0.75;31;85;4000;1069327843;1886056721;0;12;0
1633;C11686;26/11/2019;6/11/2020;30525356;0.454545;384.95;384.95;0;0;0.333333;0.333333;0;0;0;4;14500;498165923;86348345;0.272727;12;0
1634;C11687;26/11/2019;16/10/2020;1283280303;0.777778;0;0;0;579059647;0;0;0;0.666667;17;0;3000;4073172497;270257736;0;9;0
1635;C11688;26/11/2019;3/09/2020;49416158;0.727273;590;350;240;0;0.583333;0.083333;0.5;0;0;7;6000;836812414;127768461;1;12;0
1636;C11689;26/11/2019;21/08/2020;1621035373;1;23.21;0;23.21;0;0.333333;0;0.333333;0;0;4;2000;500515114;475627205;0;12;0
1637;C11690;26/11/2019;19/07/2020;1624651156;0.636364;0;0;0;2684507978;0;0;0;0.166667;9;0;6000;894813551;905546225;0;12;0
1638;C11691;26/11/2019;5/09/2020;526972399;1;682.57;669.47;13.1;0;0.416667;0.333333;0.083333;0;0;9;7000;1771172074;1336751401;0;12;0
1639;C11692;26/11/2019;8/10/2020;314507915;0.727273;3492.21;3195.21;297;0;0.583333;0.583333;0.166667;0;0;13;8500;4089583027;152410485;0.833333;12;0
1640;C11693;26/11/2019;26/04/2020;2150212841;1;4096.08;3238.27;857.81;0;1;0.666667;0.833333;0;0;45;8500;587669772;503201988;0;12;0
1641;C11694;26/11/2019;27/06/2020;891620777;1;0;0;0;159673475;0;0;0;0.166667;2;0;2000;593110495;269482212;0;12;0
1642;C11695;26/11/2019;24/04/2020;3454094319;1;31299.35;19064.3;12235.05;0;1;0.666667;0.833333;0;0;121;7500;2254258705;119303103;0.583333;12;1
1643;C11696;26/11/2019;3/09/2020;86905609;1;1106.4;0;1106.4;440972634;1;0;1;0.083333;1;12;2500;1538001397;186726083;1;12;0
1644;C11697;26/11/2019;19/06/2020;1647932117;1;0;0;0;93690441;0;0;0;0.333333;4;0;1800;3902023;717310059;0;12;0
1645;C11698;26/11/2019;3/11/2020;188424847;1;1576.35;1063.85;512.5;0;0.833333;0.833333;0.333333;0;0;20;6500;1271233538;176001997;0.25;12;0
1646;C11699;26/11/2019;30/04/2020;1250885289;1;892.19;363.85;528.34;0;0.416667;0.083333;0.416667;0;0;6;1800;461638318;296027848;0;12;0
1647;C11700;26/11/2019;16/06/2020;5148625027;1;0;0;0;4042791779;0;0;0;0.833333;16;0;6500;127460362;1086861867;0;12;0
1648;C11701;26/11/2019;19/09/2020;3272586986;1;1146.57;991.58;154.99;0;1;1;0.5;0;0;20;12000;1132705302;762149727;0;12;0
1649;C11702;27/11/2019;27/05/2020;1698369764;0.818182;0;0;0;2253381516;0;0;0;0.083333;2;0;4500;5512828223;696916536;0.111111;12;0
1650;C11703;27/11/2019;10/10/2020;246864346;1;2995.55;2301.11;694.44;0;1;0.75;1;0;0;35;6000;2734138816;181027921;0.916667;12;0
1651;C11704;27/11/2019;21/05/2020;2004914139;1;3628.29;1937.35;1690.94;0;1;0.916667;1;0;0;73;11500;1718220924;55163308;0;12;0
1652;C11705;27/11/2019;3/10/2020;10703306;0.090909;0;0;0;575193978;0;0;0;0.083333;1;0;1000;0;;0;12;0
1653;C11706;27/11/2019;18/10/2020;1410753575;1;588.85;399.85;189;1668104809;0.583333;0.416667;0.25;0.75;23;13;4000;409037304;37958191;0;12;0
1654;C11707;27/11/2019;21/07/2020;2388030134;1;3832.98;2004.03;1828.95;1441065248;1;1;1;0.083333;1;90;11000;599039237;600897569;0.083333;12;0
1655;C11708;27/11/2019;14/09/2020;96109401;1;938.2;938.2;0;148986635;1;1;0;0.083333;1;12;8000;3722654209;182443604;0.416667;12;0
1656;C11709;27/11/2019;23/04/2020;8953743398;1;254.85;83.97;170.88;0;0.333333;0.083333;0.25;0;0;5;12000;2105588422;3520422846;0;12;0
1657;C11710;27/11/2019;19/10/2020;3414977831;1;2219.55;1695.03;524.52;950424076;0.916667;0.75;0.75;0.583333;10;33;5000;73208134;893816089;0;12;0
1658;C11711;27/11/2019;15/10/2020;103988038;0.818182;93.24;0;93.24;5465141893;1;0;0.916667;0.416667;5;12;5000;5293609266;290479763;0.090909;12;0
1659;C11712;27/11/2019;24/09/2020;92898327;1;546;46;500;0;0.5;0.083333;0.416667;0;0;7;6000;78750992;173630065;0.6;12;0
1660;C11713;27/11/2019;21/08/2020;2885068871;1;0;0;0;255676579;0;0;0;0.25;3;0;3000;712676699;618776921;0;12;0
1661;C11714;27/11/2019;18/08/2020;7919563494;1;85.54;0;85.54;9945280243;0.222222;0;0.111111;0.444444;10;2;10000;1594977158;1712713459;0;9;0
1662;C11715;27/11/2019;15/06/2020;4707131609;0.636364;7066.08;4534.03;2532.05;5192290154;0.583333;0.333333;0.5;0.25;12;87;10000;5352856606;6887163504;0;12;0
1663;C11716;27/11/2019;19/08/2020;1915245632;1;39;39;0;92668977;0.083333;0.083333;0;0.083333;1;1;1950;542919146;814880073;0;12;0
1664;C11717;27/11/2019;2/09/2020;392667425;1;4015.23;4015.23;0;0;1;1;0;0;0;26;7500;3189923177;1769102;0.916667;12;0
1665;C11718;27/11/2019;7/08/2020;10457287;1;937.56;630;307.56;0;0.666667;0.083333;0.666667;0;0;13;6000;870874657;179369855;0.583333;12;0
1666;C11719;27/11/2019;23/10/2020;2257542109;1;0;0;0;1082684755;0;0;0;0.083333;1;0;3000;464716284;659553866;0;12;0
1667;C11720;27/11/2019;11/06/2020;75070011;0.9;898.45;0;898.45;0;0.9;0;0.8;0;0;11;4000;743358844;146723712;1;10;0
1668;C11721;27/11/2019;16/10/2020;7533854422;1;5253.06;3096.1;2156.96;0;0.916667;0.833333;0.75;0;0;78;20500;1790394949;1727487481;0;12;0
1669;C11722;27/11/2019;11/08/2020;628384411;1;887.3;840;47.3;279557918;0.25;0.166667;0.083333;0.083333;1;6;2000;177708307;181271709;0;12;0
1670;C11723;27/11/2019;26/09/2020;165808096;0.714286;981.19;823.39;157.8;0;0.714286;0.571429;0.285714;0;0;16;9000;672446893;105350665;0.25;7;0
1671;C11724;27/11/2019;8/07/2020;5329544052;1;1651.64;1088.79;562.85;0;0.416667;0.166667;0.416667;0;0;18;5500;1587462442;2098664454;0;12;0
1672;C11725;27/11/2019;14/08/2020;1171429087;0.909091;1845.42;1845.42;0;0;0.25;0.25;0;0;0;7;3000;3073603769;855360889;0.1;12;0
1673;C11726;28/11/2019;21/09/2020;99912238;1;730.2;165;565.2;0;1;0.142857;0.857143;0;0;13;1000;463326909;101919615;0.5;7;0
1674;C11728;28/11/2019;2/07/2020;114295749;1;109.8;0;109.8;0;0.75;0;0.75;0;0;12;1000;115418223;16503489;0;12;0
1675;C11729;28/11/2019;21/05/2020;287099648;0.818182;2693.64;640.5;2053.14;0;0.75;0.25;0.75;0;0;33;9000;2258647459;19021182;0.125;12;0
1676;C11730;28/11/2019;18/10/2020;5867560972;1;609;109.06;499.94;3397577504;0.583333;0.083333;0.416667;0.333333;9;11;7000;1498619792;1736821544;0;12;0
1677;C11731;28/11/2019;18/05/2020;749930365;1;350.57;350.57;0;948293789;0.083333;0.083333;0;0.25;6;3;7500;1326434054;1906053475;0;12;0
1678;C11732;28/11/2019;23/04/2020;23331936;0.454545;1194.96;0;1194.96;0;1;0;1;0;0;17;1600;1381551722;28452913;0;12;0
1679;C11733;28/11/2019;28/10/2020;262723622;0.818182;2365.07;2125.07;240;0;0.75;0.5;0.416667;0;0;26;9000;3095831769;177879065;0.636364;12;0
1680;C11734;28/11/2019;21/05/2020;204584048;0.818182;0;0;0;628366944;0;0;0;0.25;3;0;1600;1933810453;152106855;0;12;0
1681;C11735;28/11/2019;18/07/2020;4977237859;1;61.99;61.99;0;744832932;0.083333;0.083333;0;0.5;22;1;6500;6850235626;1587042735;0;12;0
1682;C11736;28/11/2019;29/06/2020;433677841;1;1391.89;1088.83;303.06;0;0.833333;0.833333;0.333333;0;0;19;7000;2312220888;17806847;0.25;12;0
1683;C11737;28/11/2019;20/10/2020;1220493289;0.363636;0;0;0;5607394437;0;0;0;0.25;3;0;6000;566644234;1112634979;0;12;0
1684;C11738;28/11/2019;13/08/2020;3740907731;1;0;0;0;116632141;0;0;0;0.083333;1;0;4000;128371777;2714602678;0;12;0
1685;C11739;28/11/2019;9/10/2020;166901626;1;892.3;517.3;375;295812224;0.916667;0.75;0.416667;0.083333;1;14;1800;106580426;1027885496;0;12;0
1686;C11740;28/11/2019;3/10/2020;117617134;1;1081.23;100;981.23;0;0.916667;0.083333;0.833333;0;0;29;2100;1024806886;173322076;1;12;0
1687;C11741;28/11/2019;4/06/2020;3802910134;1;0;0;0;1448031295;0;0;0;0.333333;12;0;4000;915900602;1718363679;0;12;0
1688;C11742;28/11/2019;26/07/2020;43354029;1;617.34;0;617.34;0;0.916667;0;0.916667;0;0;19;1200;564845244;160071637;0.583333;12;0
1689;C11743;28/11/2019;27/05/2020;4530639094;1;0;0;0;3162719581;0;0;0;0.25;5;0;8000;995539176;1032384353;0;12;0
1690;C11744;28/11/2019;27/05/2020;3529587012;1;0;0;0;3969324981;0;0;0;0.666667;14;0;9000;3603147293;1207117316;0;12;0
1691;C11745;28/11/2019;16/06/2020;5052910787;1;1062.63;343.15;719.48;;0.916667;0.5;0.75;0.583333;20;29;6000;917236699;1573961394;0;12;0
1692;C11746;28/11/2019;25/04/2020;51923357;0.3;835.31;250;585.31;0;0.5;0.1;0.4;0;0;13;7000;832140348;70583398;0.25;10;0
1693;C11747;28/11/2019;27/04/2020;144012882;0.636364;675.53;675.53;0;0;0.166667;0.166667;0;0;0;2;4000;1945250404;27190089;0;12;0
1694;C11749;28/11/2019;21/08/2020;293803208;1;380.59;332.52;48.07;118972449;0.166667;0.083333;0.083333;0.083333;1;3;10000;1172022584;19455397;0;12;0
1695;C11750;28/11/2019;26/08/2020;11188595;0.454545;159.84;0;159.84;0;0.5;0;0.5;0;0;6;1000;110860738;57545594;0;12;0
1696;C11751;28/11/2019;28/09/2020;516814969;1;276.52;141.96;134.56;584976769;0.25;0.25;0.083333;0.083333;1;8;1500;927381808;190875362;0;12;0
1697;C11752;28/11/2019;21/06/2020;1134122053;1;288.39;0;288.39;0;0.416667;0;0.416667;0;0;10;1400;2155314664;1225699852;0.083333;12;0
1698;C11753;28/11/2019;26/08/2020;1167017985;1;4872.6;0;4872.6;0;1;0;1;0;0;52;11500;5031032515;9627891511;0;12;0
1699;C11754;28/11/2019;8/05/2020;156988775;1;741.66;309.66;432;2710997094;0.416667;0.333333;0.083333;0.166667;3;8;4000;3306369832;503399492;0;12;0
1700;C11755;28/11/2019;16/10/2020;4532433434;1;1433.26;1433.26;0;364852384;0.166667;0.166667;0;0.083333;1;2;7000;3039325393;2172302786;0;12;0
1701;C11756;28/11/2019;1/06/2020;5505828486;1;0;0;0;193187682;0;0;0;0.25;3;0;6000;1355058674;2345198755;0;12;0
1702;C11757;28/11/2019;25/05/2020;2843394382;1;0;0;0;3133305504;0;0;0;0.166667;6;0;6000;680388185;1076334465;0;12;0
1703;C11758;28/11/2019;17/10/2020;2391214539;1;4186.49;3313;873.49;0;1;0.916667;0.916667;0;0;50;4000;271098198;561918093;0;12;0
1704;C11759;29/11/2019;15/05/2020;2270950105;1;1403.42;77;1326.42;0;0.916667;0.083333;0.916667;0;0;12;8500;830130725;582489074;0;12;0
1705;C11760;29/11/2019;14/10/2020;5193415429;1;3584.8;2204.52;1380.28;0;1;1;1;0;0;52;15500;1734349114;1322868997;0;12;0
1706;C11761;29/11/2019;21/08/2020;2431193194;1;0;0;0;195932353;0;0;0;0.083333;1;0;4000;976859575;685995885;0;12;0
1707;C11762;29/11/2019;16/10/2020;1232292951;1;0;0;0;;0;0;0;0.666667;28;0;4500;6050865303;348943877;0.083333;12;0
1708;C11763;29/11/2019;1/05/2020;279253475;1;3243.86;3002.52;241.34;0;1;0.666667;0.916667;0;0;33;8500;3105312146;192561842;1;12;0
1709;C11764;29/11/2019;12/06/2020;236991046;1;916.22;716.4;199.82;0;1;1;0.083333;0;0;26;6500;79594344;752616787;0;12;0
1710;C11765;29/11/2019;20/10/2020;1917441126;0.909091;12617.19;76.19;12541;0;0.333333;0.166667;0.166667;0;0;5;15000;1373355783;336823302;0.428571;12;0
1711;C11766;29/11/2019;27/10/2020;7445228843;1;1023.29;0;1023.29;1632364243;1;0;1;0.833333;43;31;11500;1132000746;2739343539;0.083333;12;1
1712;C11767;29/11/2019;25/04/2020;193565763;1;1821.52;0;1821.52;0;1;0;1;0;0;29;3000;1543210017;183380543;0.5;12;0
1713;C11768;29/11/2019;31/05/2020;3013590493;1;0;0;0;341360876;0;0;0;0.583333;7;0;3000;750160714;1329881951;0;12;0
1714;C11769;29/11/2019;15/09/2020;92406069;0.727273;0;0;0;683253783;0;0;0;0.083333;1;0;3500;1044949836;41026459;0.166667;12;0
1715;C11770;29/11/2019;18/09/2020;2472874609;1;2052.74;730.94;1321.8;3251021027;1;0.416667;1;0.25;10;30;6500;9076561132;635401109;0.083333;12;0
1716;C11771;29/11/2019;29/09/2020;154439292;1;1047.94;440;607.94;0;0.75;0.083333;0.583333;0;0;17;6000;1032089965;173484575;0.333333;12;0
1717;C11773;29/11/2019;17/07/2020;269911748;1;1348.44;1259.44;89;298491305;1;1;0.416667;0.25;4;44;500;1258023851;250283276;0;12;0
1718;C11774;29/11/2019;18/05/2020;14604887;0.909091;3256.15;3256.15;0;0;0.916667;0.916667;0;0;0;22;6500;3498681846;74878694;0.25;12;0
1719;C11775;29/11/2019;24/10/2020;2779833422;1;0;0;0;1492253356;0;0;0;0.727273;14;0;3000;1708484919;1285667565;0;11;0
1720;C11776;29/11/2019;24/08/2020;161792222;1;2883.58;1933.56;950.02;0;1;1;0.166667;0;0;20;2000;3051442623;185380301;0.75;12;0
1721;C11777;29/11/2019;21/09/2020;5239120768;1;1823.23;1823.23;0;0;0.75;0.75;0;0;0;14;5750;2107740768;2658139243;0;12;0
1722;C11778;29/11/2019;1/11/2020;2288014844;1;1753.46;1753.46;0;0;1;1;0;0;0;50;2500;989999739;1121296235;0;12;0
1723;C11779;29/11/2019;5/05/2020;1526707241;1;484.47;0;484.47;402906235;0.75;0;0.666667;0.333333;11;9;1500;1086417545;1818148035;0;12;0
1724;C11780;29/11/2019;26/04/2020;52598283;1;517.83;0;517.83;0;1;0;1;0;0;55;6500;600096058;163367227;1;12;0
1725;C11781;29/11/2019;25/10/2020;981886157;1;0;0;0;473430801;0;0;0;0.083333;3;0;3500;768398403;239523143;0;12;0
1726;C11782;29/11/2019;2/06/2020;14891634;0.222222;0;0;0;116193463;0;0;0;0.111111;1;0;3000;0;;0;9;0
1727;C11784;29/11/2019;5/07/2020;5270593;0.181818;69.57;69.57;0;0;0.083333;0.083333;0;0;0;2;4000;411825987;83449559;0;12;0
1728;C11785;29/11/2019;20/10/2020;314675322;1;1310.9;838.76;472.14;0;1;0.916667;1;0;0;35;10000;14252566;203356235;0;12;0
1729;C11786;29/11/2019;10/06/2020;467244925;1;4001.7;1769.36;2232.34;0;1;0.583333;1;0;0;109;16000;2259241805;183138427;0.181818;12;0
1730;C11787;29/11/2019;8/07/2020;304945628;1;2788.81;2788.81;0;266383091;0.727273;0.727273;0;0.090909;6;22;4000;2803353036;130626533;0.714286;11;0
1731;C11788;29/11/2019;5/07/2020;1271429631;1;0;0;0;678525863;0;0;0;0.25;3;0;1500;526910053;416325411;0;12;0
1732;C11789;29/11/2019;26/06/2020;97389327;1;60;60;0;0;0.083333;0.083333;0;0;0;1;12500;453421982;20488001;0;12;0
